customer_id,total_transaction_amount,average_transaction_amount,transaction_count,average_balance_before,unique_merchants,fraud_count
124683,956134.24,1668.65,573,71985.56,12,9
112700,449877.51,700.74,642,74095.23,12,4
117244,5385899.24,8743.34,616,75220.71,12,7
119946,813689.12,1333.92,610,76377.82,12,8
124571,522226.99,905.07,577,80569.22,12,1
104752,2436532.1,3892.22,626,77622.57,12,6
105487,968936.21,1617.59,599,75664.4,12,5
117330,816007.17,1303.53,626,74510.75,12,4
111426,4164552.5,7613.44,547,75290.33,12,3
108740,2952597.13,5152.87,573,77242.79,12,4
116276,4535576.78,7571.91,599,76168.45,12,4
100036,937670.62,1656.66,566,76321.09,12,7
115289,445732.8,750.39,594,75507.75,12,6
101251,3405784.65,5753.01,592,74140.59,12,3
120330,949929.91,1503.05,632,75527.05,12,11
109279,3884389.43,6255.06,621,75640.77,12,10
100877,4121564.27,6985.7,590,75197.68,12,4
102938,1038810.76,1643.69,632,76968.08,12,7
102072,852778.86,1460.24,584,79418.52,12,8
115546,922282.43,1507.0,612,78352.89,12,4
117653,477592.91,781.66,611,72407.7,12,10
109500,3138815.03,5112.08,614,76074.84,12,10
100842,8499702.81,14756.43,576,73792.84,12,9
104158,1000017.28,1647.47,607,73847.45,12,4
118153,379168.61,672.28,564,73500.31,12,5
111469,644928.54,1083.91,595,73632.71,12,4
114882,2882078.15,4701.6,613,73281.0,12,4
118174,1032387.16,1689.67,611,74764.04,12,1
112451,322157.33,548.82,587,75452.44,12,5
123327,17686215.52,28993.8,610,77630.45,12,5
100582,853335.13,1499.71,569,77549.13,12,5
119372,15244799.54,25365.72,601,73976.62,12,5
116648,3144048.65,5420.77,580,77194.24,12,7
109624,1197606.08,1992.69,601,74638.59,12,9
115328,4016191.41,6405.41,627,75521.0,12,3
122606,10651232.97,16879.93,631,74225.14,12,3
120460,331592.75,531.4,624,76726.77,12,6
122979,4841333.74,8304.17,583,78145.41,12,3
113229,3847137.01,6327.53,608,75300.66,12,6
105616,866011.21,1477.83,586,77125.47,12,3
100466,800380.61,1363.51,587,75408.36,12,5
113337,701748.64,1158.0,606,75065.05,12,5
106489,412580.03,718.78,574,75804.89,12,4
107631,18461280.13,30717.6,601,78179.2,12,12
106146,2421202.66,4008.61,604,75219.18,12,3
108143,3076355.91,5416.12,568,77270.24,12,5
110139,1900343.81,3248.45,585,74630.61,12,7
113551,1057897.8,1786.99,592,75817.42,12,7
100579,999190.45,1638.02,610,77671.64,12,6
118487,13448761.77,21552.5,624,74099.71,12,3
107818,1091089.13,1830.69,596,76168.09,12,2
104748,481053.22,793.82,606,78903.11,12,5
111934,4470785.82,7222.59,619,76826.17,12,4
119297,485220.69,747.64,649,79579.15,12,5
115814,4201428.72,7145.29,588,77762.03,12,4
100487,9652802.05,17711.56,545,75093.39,12,2
116805,1988721.33,3156.7,630,74788.71,12,5
121156,2387198.22,3831.78,623,76960.57,12,5
100119,981109.48,1662.9,590,75563.09,12,10
103101,962739.02,1516.12,635,76944.43,12,9
101677,763638.6,1245.74,613,70489.25,12,3
109751,3780944.88,6020.61,628,77441.39,12,5
103847,6823768.16,11260.34,606,78994.08,12,3
107298,4973360.23,9009.71,552,77446.43,12,7
113270,6962373.85,11175.56,623,77319.96,12,4
117154,1029083.48,1732.46,594,75487.94,12,2
123614,392633.33,688.83,570,77417.55,12,8
106465,3020105.0,5354.8,564,74408.17,12,2
104667,3343638.37,6226.51,537,80479.32,12,5
102149,386861.75,684.71,565,75495.89,12,3
110672,669106.85,1077.47,621,74172.19,12,6
106800,13234149.12,21766.69,608,75200.46,12,7
119949,3343770.2,5554.44,602,73078.1,12,6
114127,195982.34,319.19,614,73535.42,12,5
115688,3549045.04,6015.33,590,78674.9,12,5
116499,538270.03,869.58,619,77666.84,12,4
115941,1029417.84,1657.68,621,78658.89,12,3
106000,175640.08,295.69,594,74489.09,12,0
117698,16751411.65,27018.41,620,75816.31,12,6
124971,2261934.52,3968.31,570,76698.32,12,5
102444,2334156.94,3858.11,605,74905.32,12,1
120405,910565.71,1492.73,610,74453.13,12,5
109336,949726.23,1634.64,581,75948.94,12,6
103670,992281.19,1533.66,647,75346.05,12,6
110760,862229.65,1368.62,630,74980.73,12,9
103723,598095.33,988.59,605,74587.03,12,7
105057,781301.11,1266.29,617,77631.68,12,5
124226,11909378.11,19620.06,607,74506.36,12,3
114012,994112.46,1827.41,544,74421.55,12,5
107789,1776859.38,3032.18,586,72538.07,12,4
110691,268646.99,479.73,560,76764.81,12,6
121007,340490.68,539.6,631,76774.6,12,10
124153,992313.66,1681.89,590,76054.83,12,8
115251,984126.0,1690.94,582,72636.53,12,7
114402,754289.35,1255.06,601,79492.09,12,3
109642,3088595.38,5013.95,616,78320.18,12,3
106185,7629678.0,13131.98,581,76017.31,12,4
116458,22096989.52,37967.34,582,73027.95,12,10
112650,1093851.01,1808.02,605,74819.79,12,5
112846,449608.39,795.77,565,75464.69,12,8
118039,262372.09,445.45,589,77122.97,12,10
113684,3298741.03,5717.06,577,77368.13,12,7
108254,643538.55,1056.71,609,77065.28,12,5
103531,2757978.14,4612.0,598,76075.24,12,5
116935,864864.98,1468.36,589,75877.72,12,1
110572,1024944.11,1696.93,604,77119.49,12,5
124933,154170.06,269.53,572,78617.56,12,7
108496,4211943.15,6984.98,603,76550.24,12,7
117537,1063028.8,1714.56,620,75207.01,12,3
100912,2039284.81,3226.72,632,75864.76,12,3
107693,1382218.73,2215.09,624,78771.3,12,8
118721,4298551.95,7152.33,601,74646.22,12,9
120889,168311.16,298.95,563,73961.43,12,5
120832,2384809.5,4140.29,576,76230.53,12,3
105818,1009654.82,1679.96,601,76736.06,12,7
124266,4975527.97,7860.23,633,75547.44,12,5
122600,6380275.64,10616.1,601,71955.81,12,8
106637,15702735.24,26171.23,600,74302.6,12,6
123621,1036007.57,1755.95,590,75730.07,12,6
101574,968071.74,1531.76,632,73653.04,12,8
119919,3239325.64,5703.04,568,77983.55,12,5
121606,4092527.86,7256.26,564,75083.84,12,1
112401,1806966.15,2775.68,651,74588.56,12,5
114197,205919.16,330.0,624,78117.08,12,6
112520,4694720.76,7943.69,591,74644.95,12,7
114232,401658.14,608.57,660,75503.87,12,6
102875,4694886.76,7850.98,598,74338.3,12,8
124938,3220296.18,5144.24,626,75738.88,12,5
117139,2569411.01,4399.68,584,75549.74,12,5
104745,19513049.11,31884.07,612,71638.29,12,13
114832,15100996.22,23743.7,636,74602.49,12,10
102603,902661.46,1532.53,589,74696.23,12,7
110819,999396.76,1601.6,624,77009.41,12,3
118256,210380.38,350.63,600,75861.17,12,9
118097,990498.16,1562.3,634,75246.99,12,8
112372,618004.79,1047.47,590,75375.73,12,5
100879,557733.07,950.14,587,73724.03,12,3
121850,859883.43,1369.24,628,78171.55,12,1
105266,8712042.1,14716.29,592,73428.55,12,11
114040,957294.35,1561.65,613,75216.93,12,6
116959,212128.36,343.25,618,77471.6,12,4
119762,411122.84,716.24,574,75583.5,12,4
118000,246892.02,395.03,625,75907.09,12,4
122655,10735315.51,17744.32,605,77672.27,12,5
105106,11345789.6,18448.44,615,77276.44,12,9
123387,685171.21,1179.3,581,76641.18,12,6
101494,590569.03,1011.25,584,74103.14,12,3
124867,12830481.3,20694.32,620,74608.09,12,6
114069,3235543.54,5627.03,575,77948.06,12,10
101068,2762778.34,4521.73,611,73856.98,12,8
106453,1148897.9,1874.22,613,77975.91,12,6
103797,920514.95,1494.34,616,74270.9,12,3
110131,9793965.42,16857.08,581,78628.44,12,7
103959,583245.67,940.72,620,74010.2,12,0
101256,931109.68,1583.52,588,78962.06,12,5
116439,19710096.81,33577.68,587,75506.82,12,9
116708,986326.78,1611.65,612,77313.66,12,5
124247,417372.95,770.06,542,75072.67,12,4
122086,181606.24,285.54,636,76016.25,12,8
109968,3292006.36,5387.9,611,73137.45,12,6
102587,3048744.91,5583.78,546,71748.9,12,4
124910,1779335.42,2950.81,603,77000.08,12,5
102685,673430.07,1089.69,618,77954.63,12,12
103345,551555.51,872.71,632,76379.33,12,5
118337,1979746.01,3219.1,615,79627.55,12,8
116548,521596.85,919.92,567,76544.48,12,4
103679,464813.34,778.58,597,75764.39,12,7
101238,302909.71,485.43,624,73910.45,12,4
108288,1609141.59,2828.02,569,76655.45,12,8
104762,3298139.7,5451.47,605,75456.46,12,2
107040,4460773.22,7276.95,613,73942.19,12,4
124514,1436465.27,2291.01,627,75482.69,12,11
120366,8955408.72,14214.93,630,73850.87,12,4
113741,1057695.4,1705.96,620,75542.63,12,4
111276,4152518.21,7159.51,580,77553.11,12,0
124582,1065354.71,1755.11,607,75279.14,12,6
101320,2502669.05,4429.5,565,76308.36,12,4
111361,2703028.89,4352.7,621,76951.56,12,1
104140,15338513.27,26445.71,580,75249.31,12,4
115785,4926287.96,8142.62,605,76485.24,12,5
119108,768270.13,1364.6,563,76961.69,12,8
121072,4099544.46,6569.78,624,78486.83,12,2
102214,469951.58,769.15,611,78466.04,12,11
104056,4756677.46,7647.39,622,77479.0,12,6
124607,422445.37,690.27,612,76004.88,12,6
111231,820579.27,1356.33,605,74491.34,12,8
103354,746284.59,1219.42,612,75302.54,12,4
123980,748424.54,1197.48,625,75403.41,12,7
115497,1135470.87,1889.3,601,74389.78,12,2
102103,1421342.35,2322.45,612,75927.56,12,3
114743,714975.74,1151.33,621,76340.58,12,6
110270,1003556.67,1718.42,584,74460.85,12,6
108960,17056086.65,27509.82,620,75345.46,12,7
100327,2619706.48,4232.16,619,77635.44,12,7
105907,2444367.92,4150.03,589,77030.27,12,7
122099,653312.25,995.9,656,75200.9,12,7
115391,162349.65,269.68,602,76122.46,12,4
111024,4183904.1,6704.97,624,76551.74,12,4
124739,471910.11,782.6,603,72556.88,12,8
122898,791879.8,1339.9,591,75601.08,12,8
114627,3279657.3,5703.75,575,72230.88,12,2
117318,1441603.11,2418.8,596,74473.29,12,6
103632,568786.1,965.68,589,77772.72,12,9
124972,309781.34,521.52,594,77998.99,12,6
120634,694032.05,1096.42,633,79742.54,12,8
105396,922528.14,1641.51,562,77074.19,12,4
110775,316020.71,520.63,607,79434.72,12,8
120950,21755213.59,34314.22,634,74268.24,12,8
108160,4716625.32,7498.61,629,76236.72,12,7
108519,403401.43,655.94,615,77167.37,12,4
114865,569334.26,933.33,610,73810.26,12,5
109807,3046825.79,4986.62,611,77623.27,12,3
114894,14200062.41,24108.76,589,76095.25,12,6
108683,609284.65,1034.44,589,74746.17,12,4
107939,232697.97,395.07,589,76926.49,12,11
124628,6375868.77,10234.14,623,75678.21,12,4
109360,6827971.2,11895.42,574,75843.36,12,4
104382,2361013.7,3935.02,600,73667.86,12,6
113582,3927894.36,6513.92,603,74542.63,12,7
122913,293800.23,473.11,621,73467.58,12,10
116165,772883.98,1312.2,589,75018.8,12,8
120605,6466081.91,11186.99,578,77323.04,12,4
118739,12712999.91,21547.46,590,73521.7,12,9
102390,2627396.39,4430.69,593,75941.73,12,2
119928,1141006.54,1846.29,618,75092.25,12,7
112053,3499531.66,5813.18,602,76264.43,12,9
107185,986655.54,1746.29,565,73060.23,12,3
102950,4734282.15,7685.52,616,74617.5,12,5
110657,1131431.32,1810.29,625,75451.66,12,12
109763,1098276.22,1812.34,606,75760.67,12,9
117802,12179144.42,21556.01,565,74957.81,12,7
114087,647181.62,1071.49,604,77442.66,12,3
124553,965801.83,1670.94,578,75084.67,12,8
110636,4955227.05,8070.4,614,75888.06,12,7
106999,20632122.46,33439.42,617,75062.61,12,13
116748,3958079.26,6553.11,604,73091.43,12,6
106100,3540270.78,5719.34,619,75479.93,12,10
113682,354862.58,615.01,577,77959.11,12,8
106646,4256076.63,6798.84,626,75710.45,12,6
103602,833680.39,1478.16,564,76258.85,12,6
108497,3493431.09,5607.43,623,77703.32,12,6
101654,2570074.68,4206.34,611,77785.49,12,5
106761,4586884.7,7292.34,629,72407.43,12,5
103703,4077920.41,6876.76,593,75565.58,12,4
101582,924607.82,1541.01,600,77549.75,12,3
124084,4974857.47,8504.03,585,75446.94,12,7
101200,10590118.42,16444.28,644,74357.75,12,5
107801,1444477.87,2375.79,608,75335.71,12,5
124814,1380439.77,2233.72,618,74602.07,12,7
104933,658742.79,1079.91,610,75020.57,12,6
114826,2076127.59,3359.43,618,76383.56,12,8
106755,3490979.22,5713.55,611,74667.53,12,7
103518,686345.08,1051.06,653,75763.16,12,5
104217,4179470.09,7332.4,570,76935.9,12,7
114862,1331777.55,2272.66,586,74133.35,12,12
114075,1409307.47,2333.29,604,75541.04,12,8
100938,4292277.34,7978.21,538,80188.27,12,3
116100,4155744.35,6423.1,647,76366.41,12,6
124075,3474239.36,6105.87,569,76189.01,12,5
104666,630994.42,1071.3,589,76050.08,12,8
123494,3327287.0,5463.53,609,77043.16,12,11
110592,376890.57,650.93,579,77504.16,12,6
112041,4237238.13,7407.76,572,75641.37,12,10
121369,17401738.82,28158.15,618,76412.28,12,11
121300,228526.29,378.98,603,76492.42,12,4
104169,409295.49,692.55,591,74628.94,12,5
114531,871924.48,1384.01,630,74009.12,12,12
104952,4048058.27,7241.61,559,78769.57,12,9
100696,489863.38,755.96,648,73117.36,12,3
102241,713643.65,1132.77,630,78465.04,12,9
114961,1244133.75,2042.91,609,72901.14,12,7
106632,2782336.9,4637.23,600,75770.97,12,3
104856,4601023.73,8071.97,570,77366.43,12,3
110680,913885.36,1434.67,637,77725.46,12,3
109939,17650125.69,28467.94,620,74692.04,12,7
121018,735868.99,1202.4,612,76899.07,12,5
114239,4788257.48,8255.62,580,76611.28,12,6
105691,289489.69,497.4,582,75790.17,12,4
118821,11174042.1,19003.47,588,77405.77,12,8
117275,2190742.43,3455.43,634,76326.78,12,9
107249,601301.09,1099.27,547,77802.75,12,8
114086,1252449.29,1912.14,655,77982.11,12,9
117687,2179126.81,3426.3,636,77148.81,12,6
119564,2366197.27,4158.52,569,72828.8,12,4
115172,4238914.72,7777.83,545,76573.2,12,4
106634,409193.57,654.71,625,76025.7,12,7
114059,942587.82,1656.57,569,77024.24,12,8
122280,3340518.3,5503.33,607,75511.3,12,1
115747,433570.69,684.95,633,78965.96,12,7
107152,1030794.65,1738.27,593,77842.67,12,1
110634,3312553.75,5721.16,579,75010.86,12,6
117686,3574634.81,6017.9,594,76846.5,12,9
121739,936485.87,1563.42,599,73009.3,12,7
122559,339825.45,571.14,595,76593.28,12,4
118578,790124.42,1297.41,609,75042.38,12,5
122258,3674915.82,5861.11,627,74057.07,12,5
105881,4522170.12,7905.89,572,77994.14,12,10
123657,677422.96,1167.97,580,75085.4,12,5
113663,4403788.21,7579.67,581,74681.51,12,8
103812,1107151.51,1812.03,611,75392.05,12,4
118680,3110331.83,5209.94,597,76005.05,12,7
120351,300176.95,489.69,613,74450.91,12,3
106716,709443.89,1253.43,566,76519.72,12,5
116428,857698.71,1434.28,598,78128.87,12,3
121139,1502541.69,2495.92,602,77185.37,12,6
101434,624834.8,1053.68,593,72833.19,12,5
101742,944838.26,1554.01,608,76886.32,12,6
106486,388038.66,653.26,594,74309.39,12,6
104469,2049817.83,3376.97,607,78792.11,12,11
103649,629930.2,1137.06,554,73862.42,12,3
123810,963060.49,1615.87,596,76896.76,12,6
123329,3499531.93,5951.58,588,75323.26,12,4
108562,4527745.7,7622.47,594,77576.91,12,3
109065,15446533.44,26180.57,590,75756.21,12,6
123933,1894613.62,3244.2,584,76289.22,12,3
108833,368490.38,606.07,608,75097.61,12,7
112508,624467.48,1015.39,615,71848.51,12,6
114566,1493072.89,2392.75,624,76806.72,12,7
109819,943605.99,1521.95,620,76014.68,12,6
111484,500924.84,865.16,579,77333.38,12,6
113232,876280.11,1487.74,589,75437.67,12,3
113823,1014888.04,1658.31,612,75625.45,12,8
107846,221092.51,367.87,601,77313.93,12,8
120495,5105270.63,8726.96,585,73281.23,12,1
115307,1067003.82,1715.44,622,72304.15,12,10
101810,594102.83,953.62,623,74577.29,12,7
107300,1766756.21,2863.46,617,77926.54,12,3
119416,3240184.94,5251.52,617,75237.77,12,6
111987,1016691.57,1593.56,638,76135.99,12,8
119541,4363023.49,6849.33,637,74642.94,12,3
102919,2289318.56,3947.1,580,76561.01,12,10
116237,3367871.99,5440.83,619,75885.41,12,6
116360,611978.92,942.96,649,75339.59,12,6
112622,987122.99,1615.59,611,74091.65,12,8
103141,15845930.72,26365.94,601,77706.49,12,7
101170,2232232.88,3509.8,636,75229.76,12,8
104616,3461411.78,5937.24,583,75078.12,12,5
107421,5552086.53,9146.77,607,73181.98,12,4
110750,166884.62,283.82,588,76630.04,12,7
101876,1887420.56,3044.23,620,78632.03,12,11
114442,1712646.05,2957.94,579,73455.01,12,3
100589,830405.76,1412.25,588,76827.84,12,1
108547,4984696.43,8405.9,593,74376.57,12,2
109324,356049.84,576.13,618,76795.88,12,5
116727,9929416.06,16549.03,600,76258.19,12,8
114835,934404.24,1526.8,612,76792.03,12,9
121298,836367.82,1391.63,601,78231.44,12,6
110870,4348059.33,7655.03,568,76538.18,12,5
124452,20276739.9,32494.78,624,78715.79,12,13
100509,989540.47,1700.24,582,77109.02,12,8
109723,191974.91,318.37,603,71530.94,12,6
100995,1460981.05,2371.72,616,76566.23,12,6
120162,19185416.22,33078.3,580,74162.5,12,6
115203,2670316.53,4533.64,589,75253.07,12,4
103244,836862.8,1489.08,562,76607.38,12,7
108402,3802791.81,6706.86,567,72537.85,12,5
122053,674072.63,1156.21,583,72850.07,12,6
101746,2777273.69,4530.63,613,75655.1,12,10
121545,4959586.98,7872.36,630,75677.5,12,6
122458,802681.21,1415.66,567,77533.94,12,6
102666,1617434.3,2842.59,569,77863.5,12,9
100441,1553916.01,2559.99,607,75594.2,12,6
114025,4712740.15,8028.52,587,77767.94,12,6
101955,692652.86,1243.54,557,79713.98,12,6
102873,1150645.0,1849.91,622,75953.84,12,8
110412,512132.24,878.44,583,76678.78,12,6
104530,2158356.77,3458.91,624,73297.73,12,7
123869,2291531.35,3713.99,617,75312.0,12,4
117216,802256.71,1390.39,577,77357.05,12,4
113751,641961.92,1007.79,637,75675.59,12,5
110655,3747224.95,6083.16,616,73080.01,12,6
119426,1248032.94,2162.97,577,75195.47,12,1
109423,3673584.24,6377.75,576,77026.79,12,4
119920,2237862.1,3825.41,585,75285.73,12,2
114017,16486340.58,28473.82,579,72207.79,12,7
124884,4586917.87,7619.46,602,75025.47,12,8
108921,5055265.98,7717.96,655,74512.49,12,4
107137,187542.85,315.2,595,74881.04,12,4
122176,12859599.52,22287.0,577,76607.34,12,2
100796,182753.5,290.08,630,74807.34,12,6
114968,999336.89,1781.35,561,76710.91,12,4
102828,536464.25,920.18,583,74876.27,12,6
122708,2274006.31,3968.6,573,79326.07,12,4
103212,2517682.13,3897.34,646,76479.58,12,8
119874,13292341.63,22721.95,585,76334.95,12,3
124819,151150.09,272.83,554,72103.89,12,6
121115,588605.57,990.92,594,78116.46,12,5
113036,975749.02,1702.88,573,77160.6,12,6
105093,427380.07,692.67,617,75042.9,12,4
103020,788647.93,1441.77,547,75561.75,12,3
100201,5349091.42,8344.92,641,75476.68,12,7
107704,6125653.17,9992.91,613,72517.9,12,8
109722,649796.25,1056.58,615,76156.4,12,4
100456,5060201.92,7833.13,646,77458.08,12,6
104597,13436934.38,23047.91,583,74696.7,12,10
123610,1105678.89,1874.03,590,77652.43,12,7
122651,759382.44,1449.2,524,76585.87,12,6
108483,1118123.77,1704.46,656,73512.43,12,6
101287,4011527.08,6418.44,625,75155.78,12,3
106147,4493154.29,7667.5,586,75606.5,12,3
121368,2427017.2,3991.8,608,76315.63,12,7
118944,3724179.18,5846.44,637,75934.97,12,10
106136,1021257.07,1704.94,599,76303.04,12,4
119231,5430296.34,8341.47,651,76097.55,12,3
117166,505534.25,827.39,611,74826.45,12,3
108904,616915.77,1107.57,557,76401.9,12,9
101470,153234.85,254.12,603,76565.28,12,2
115149,914943.24,1566.68,584,75280.38,12,7
122614,2948064.46,4856.78,607,77046.74,12,5
116226,4932405.67,7647.14,645,75210.11,12,3
105249,1711352.17,2940.47,582,75391.63,12,5
113928,1071286.51,1719.56,623,76536.17,12,6
100058,346836.18,577.1,601,74215.0,12,3
114181,20342763.15,33023.97,616,76691.41,12,5
123841,386675.17,649.87,595,74164.48,12,5
119606,868193.57,1393.57,623,74192.79,12,8
112750,4408584.05,7042.47,626,73949.88,12,2
117309,963031.34,1651.85,583,75254.03,12,5
107453,3033716.84,5194.72,584,73782.26,12,12
101151,3680446.16,6302.13,584,73263.33,12,9
121908,377040.71,619.11,609,75109.19,12,4
108470,570810.39,959.35,595,76584.27,12,2
116777,369194.19,609.23,606,76363.82,12,4
111278,623846.68,1084.95,575,75638.18,12,6
107949,4879182.78,7972.52,612,78715.6,12,8
116647,1340897.9,2191.01,612,73776.04,12,7
120664,2115171.9,3640.57,581,75232.04,12,2
105161,4094133.11,6869.35,596,76812.8,12,4
119229,391222.97,629.99,621,77968.16,12,8
108668,966544.06,1589.71,608,77098.62,12,8
110945,900360.73,1565.84,575,74111.4,12,2
114185,401232.17,708.89,566,76633.74,12,11
103284,4611887.35,7883.57,585,78850.66,12,5
117266,5231350.09,8661.18,604,76290.24,12,6
123899,488269.9,803.08,608,75653.47,12,5
112119,582209.16,1010.78,576,78016.91,12,5
120762,653020.15,1075.82,607,75976.6,12,4
116593,3248670.64,5308.29,612,75839.0,12,6
112549,2749628.54,4330.12,635,76564.54,12,7
102403,325107.77,551.97,589,77193.89,12,3
106428,864756.15,1351.18,640,75138.53,12,10
106857,1681321.55,2806.88,599,78152.0,12,4
117544,1113845.63,1782.15,625,77430.03,12,4
124510,2248049.33,3882.64,579,75362.87,12,5
102139,2604060.18,4140.0,629,77607.53,12,4
114753,998533.4,1764.19,566,77107.56,12,4
120577,1700677.12,2957.7,575,77188.4,12,6
123827,4554670.93,7706.72,591,76663.72,12,6
105292,9790637.26,15690.12,624,74997.61,12,10
121623,4273138.88,6847.98,624,73195.02,12,4
116934,7484058.24,12749.67,587,78653.62,12,7
124748,421636.47,780.81,540,78362.3,12,10
111452,151757.97,263.47,576,76341.81,12,8
121966,177408.65,301.2,589,73934.46,12,9
124323,788319.03,1249.32,631,74049.42,12,10
107178,788199.96,1318.06,598,78635.37,12,4
108392,996446.82,1801.89,553,74970.27,12,2
100260,195480.4,327.44,597,74950.36,12,8
101408,3116180.47,5125.3,608,79515.27,12,5
119592,1092365.65,1808.55,604,73240.83,12,8
121175,16554760.27,27094.53,611,75507.74,12,6
124878,1139044.39,1816.66,627,74657.47,12,2
116325,5152705.78,8853.45,582,79016.56,12,7
120427,821278.75,1322.51,621,77728.56,12,6
101037,14630150.53,26313.22,556,76694.53,12,6
116835,753397.27,1314.83,573,75472.66,12,4
111533,1456350.71,2326.44,626,74493.42,12,4
105077,1380424.94,2478.32,557,76259.76,12,9
109203,4004458.05,6346.21,631,73332.04,12,6
105166,3685878.7,5822.87,633,76100.48,12,6
101697,1885910.89,3191.05,591,76074.29,12,2
104238,4674013.92,7725.64,605,76544.83,12,5
105837,1622861.66,2673.58,607,76818.2,12,8
119004,3683620.51,5433.07,678,74782.24,12,6
117206,519708.32,823.63,631,78202.6,12,3
124763,13003999.71,21892.26,594,75763.62,12,6
103214,877660.17,1570.05,559,71682.49,12,5
107056,3481029.91,6128.57,568,76537.91,12,1
118481,688283.33,1143.33,602,76410.13,12,7
121996,319615.9,533.58,599,71941.71,12,3
111014,19261678.03,31421.99,613,76465.81,12,7
113470,2886351.51,4925.51,586,76677.02,12,4
113420,2254655.94,3814.98,591,73662.45,12,6
117711,1111212.43,1806.85,615,75613.93,12,8
104686,3195925.7,5444.51,587,77693.76,12,6
100175,708942.14,1136.13,624,74265.82,12,3
106753,20520954.68,34605.32,593,75537.93,12,12
108876,306806.38,500.5,613,75294.8,12,6
113300,2876647.44,4883.95,589,74932.32,12,3
108278,499848.48,842.91,593,76323.48,12,8
118985,5353351.94,8565.36,625,75727.82,12,3
124448,813569.43,1351.44,602,72300.82,12,4
120025,3945502.6,6322.92,624,74884.97,12,4
117172,936705.95,1558.58,601,76501.94,12,3
107463,5299790.9,8745.53,606,74701.84,12,7
106427,2775372.56,4744.23,585,76010.62,12,5
112960,997813.02,1606.78,621,73868.18,12,5
108803,6164645.92,10501.95,587,76558.98,12,3
110440,4994877.06,8778.34,569,72912.47,12,2
103787,307583.84,510.94,602,77736.89,12,5
119327,4661988.44,7580.47,615,76050.12,12,5
102037,850839.29,1331.52,639,77505.35,12,3
109686,800870.51,1271.22,630,75014.58,12,2
118523,4775853.48,7592.77,629,77766.39,12,6
124243,4786937.79,8383.43,571,76813.3,12,6
124540,728014.43,1141.09,638,79119.77,12,4
107232,880613.62,1457.97,604,76283.29,12,5
121194,965269.24,1554.38,621,72606.69,12,6
116300,2295620.4,3732.72,615,76185.85,12,10
110810,569883.24,931.18,612,77722.18,12,10
118908,16779457.37,29232.5,574,76125.81,12,7
119249,3727177.23,6160.62,605,75651.84,12,7
102034,1178642.77,1913.38,616,75294.08,12,3
101332,2750615.11,4592.01,599,79976.81,12,4
104416,3886400.01,6258.29,621,75151.17,12,8
118278,3711611.77,6238.0,595,78320.76,12,9
103028,2500371.12,4132.84,605,73282.37,12,3
120616,3309561.74,5488.49,603,76127.66,12,7
120077,995851.79,1685.03,591,76224.67,12,5
124658,8092699.82,13116.21,617,76347.35,12,4
117776,1473247.28,2431.1,606,76941.49,12,4
106329,1296781.71,1995.05,650,75141.44,12,8
120784,436951.78,716.31,610,75915.16,12,8
101784,414574.51,776.36,534,75350.21,12,5
104973,3385355.99,5558.88,609,75994.85,12,5
112418,11876837.07,21633.58,549,77063.53,12,5
106110,742700.12,1235.77,601,73909.26,12,10
110970,508119.63,913.88,556,75795.95,12,5
101172,727284.74,1167.39,623,75010.58,12,6
106671,4916305.54,8432.77,583,77358.7,12,5
115350,1937878.67,3267.92,593,74168.57,12,5
100242,1018591.78,1714.8,594,77723.31,12,9
124769,20141007.18,32964.01,611,73900.78,12,11
100880,698775.06,1268.19,551,72381.71,12,5
117185,3231678.97,5350.46,604,75229.77,12,7
110901,8044497.35,13059.25,616,76890.31,12,4
105825,272045.0,453.41,600,77341.3,12,3
121382,185123.78,331.17,559,74270.78,12,5
108511,1246786.07,1909.32,653,74039.92,12,6
111786,990126.25,1701.25,582,75774.86,12,8
119119,22187343.41,35670.97,622,73755.85,12,9
116852,5174134.96,8538.18,606,77088.41,12,4
111682,17567756.21,30983.7,567,75279.73,12,8
113872,244900.06,373.32,656,74604.0,12,4
115739,455273.05,782.26,582,76193.44,12,3
108295,3204546.23,5236.19,612,75490.83,12,5
101249,772133.89,1241.37,622,76975.06,12,3
116456,979013.91,1510.82,648,71920.36,12,8
117815,3076301.58,4867.57,632,76384.94,12,3
116904,3494721.65,5883.37,594,75921.1,12,12
101712,4512284.12,7495.49,602,75569.2,12,7
102306,408740.7,712.09,574,74061.57,12,6
103189,901603.24,1490.25,605,73014.05,12,4
113830,2087154.77,3700.63,564,76091.7,12,5
123136,228243.78,396.26,576,74680.99,12,5
114808,562685.8,864.34,651,75038.03,12,5
118311,13875892.33,22636.04,613,72798.27,12,9
120873,1843231.9,3036.63,607,77257.03,12,9
119428,4468587.06,7664.81,583,74443.19,12,5
103224,930672.31,1564.16,595,73109.51,12,6
109641,507587.58,832.11,610,72006.22,12,6
117283,4376985.21,7059.65,620,75835.09,12,3
108218,12360713.14,20844.37,593,76618.38,12,8
111272,18849868.88,29499.01,639,75309.05,12,10
120934,842877.89,1314.94,641,76417.66,12,6
120981,4008762.46,6659.07,602,77057.54,12,2
112055,11950824.79,18644.03,641,75549.62,12,8
103250,3605557.29,5901.08,611,74409.93,12,5
108373,690583.73,1168.5,591,80659.54,12,7
103179,195888.39,320.08,612,75545.23,12,5
105928,2958176.84,5235.71,565,73249.5,12,2
